elapsed_s,elapsed_h,model_temperature,sensor_temperature,model_ext_temperature,current_temperature,target_temperature,hvac_action,hvac_mode,preset_mode,on_percent,power_percent,smartpi_a,smartpi_b,smartpi_learn_ok_count_a,smartpi_learn_ok_count_b,smartpi_learn_last_reason,smartpi_governance_regime,smartpi_phase,deadtime_heat_s,model_effective_heater_power_w,model_heating_rate_c_per_s,model_heat_loss_rate_c_per_s,model_net_heat_rate_c_per_s,model_fabric_temperature,model_solar_gain_w,model_internal_gain_w,model_fabric_to_air_flux_w,model_total_heat_loss_w,model_effective_u_value_W_per_C,model_weather_k_multiplier,model_infiltration_loss_w,model_fabric_loss_w,switch_state
4030.0,1.1194444444444445,20.220218947347202,20.22,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00034025761350771306,-0.00046550988069507467,17.99,0.0,0.0,-279.4,465.5,30.58,1.0,60.9,404.6,0.0
4090.0,1.136111111111111,20.199894215527106,20.2,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003376450880922913,-0.0004654254234098091,17.99,0.0,0.0,-276.8,465.4,30.62,1.0,60.8,404.6,0.0
4150.0,1.1527777777777777,20.179725526450557,20.18,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.0003350529696802634,-0.0004653415275792709,17.99,0.0,0.0,-274.3,465.3,30.66,1.0,60.7,404.6,0.0
4210.0,1.1694444444444445,20.15971166123414,20.16,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00033248109885829913,-0.0004652581888202654,17.99,0.0,0.0,-271.8,465.3,30.69,1.0,60.6,404.6,0.0
4270.0,1.1861111111111111,20.13985141051599,20.14,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00032992931745835997,-0.0004651754027838375,17.99,0.0,0.0,-269.4,465.2,30.73,1.0,60.6,404.6,0.0
4330.0,1.2027777777777777,20.12014357438141,20.12,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003273974685479666,-0.00046509316515500586,17.99,0.0,0.0,-266.9,465.1,30.76,1.0,60.5,404.6,0.0
4390.0,1.2194444444444446,20.100586962289064,20.101,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00032488539642054924,-0.0004650114716524953,17.99,0.0,0.0,-264.5,465.0,30.79,1.0,60.4,404.6,0.0
4450.0,1.2361111111111112,20.08118039299778,20.081,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00032239294658587084,-0.00046493031802847515,17.99,0.0,0.0,-262.1,464.9,30.83,1.0,60.3,404.6,0.0
4510.0,1.2527777777777778,20.061922694493877,20.062,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.000319919965760527,-0.00046484970006829753,17.99,0.0,0.0,-259.7,464.8,30.86,1.0,60.2,404.6,0.0
4570.0,1.2694444444444444,20.042812703919083,20.043,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00031746630185851434,-0.00046476961359023767,17.99,0.0,0.0,-257.3,464.8,30.9,1.0,60.2,404.6,0.0
4630.0,1.2861111111111112,20.023849267499028,20.024,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00031503180398188233,-0.00046469005444523724,17.99,0.0,0.0,-254.9,464.7,30.93,1.0,60.1,404.6,0.0
4690.0,1.3027777777777778,20.005031240472277,20.005,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003126163224114472,-0.00046461101851664923,17.99,0.0,0.0,-252.6,464.6,30.96,1.0,60.0,404.6,0.0
4750.0,1.3194444444444444,19.98635748701993,19.986,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00031021970859758906,-0.0004645325017199842,17.99,0.0,0.0,-250.3,464.5,31.0,1.0,59.9,404.6,0.0
4810.0,1.336111111111111,19.96782688019575,19.968,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003078418151511119,-0.00046445450000265955,17.99,0.0,0.0,-248.0,464.5,31.03,1.0,59.9,404.6,0.0
4870.0,1.3527777777777779,19.94943830185687,19.949,5.0,19.9,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (insufficient_samples, n=2)",warmup,Hysteresis,30.0,0.0,0.0,0.00030548249583417714,-0.0004643770093437505,17.99,0.0,0.0,-245.7,464.4,31.06,1.0,59.8,404.6,0.0
4930.0,1.3694444444444445,19.931190642595013,19.931,5.0,19.9,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00030314160555131557,-0.00046430002575374203,17.99,0.0,0.0,-243.4,464.3,31.1,1.0,59.7,404.6,0.0
4990.0,1.386111111111111,19.913082801668267,19.913,5.0,19.9,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003008190003404999,-0.00046422354527428416,17.99,0.0,0.0,-241.2,464.2,31.13,1.0,59.7,404.6,0.0
5050.0,1.4027777777777777,19.895113686933378,19.895,5.0,19.9,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,skip: collecting b meas (9/11),warmup,Hysteresis,30.0,0.0,0.0,0.00029851453736428886,-0.00046414756397794804,17.99,0.0,0.0,-238.9,464.1,31.16,1.0,59.6,404.6,0.0
5110.0,1.4194444444444445,19.877282214778585,19.877,5.0,19.9,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.000296228074901046,-0.00046407207796798493,17.99,0.0,0.0,-236.7,464.1,31.19,1.0,59.5,404.6,0.0
5170.0,1.4361111111111111,19.85958731005697,19.86,5.0,19.9,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00029395947233621945,-0.0004639970833780861,17.99,0.0,0.0,-234.5,464.0,31.23,1.0,59.4,404.6,0.0
5230.0,1.4527777777777777,19.842027906020352,19.842,5.0,19.8,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00029170859015369843,-0.0004639225763721453,17.99,0.0,0.0,-232.3,463.9,31.26,1.0,59.4,404.6,0.0
5290.0,1.4694444444444446,19.824602944253638,19.825,5.0,19.8,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0002894752899272277,-0.0004638485531440224,17.99,0.0,0.0,-230.2,463.8,31.29,1.0,59.3,404.6,0.0
5350.0,1.4861111111111112,19.807311374609775,19.807,5.0,19.8,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00028725943431189775,-0.00046377500991730996,17.99,0.0,0.0,-228.0,463.8,31.32,1.0,59.2,404.5,0.0
5410.0,1.5027777777777778,19.790152155145137,19.79,5.0,19.8,20.0,idle,heat,none,0.0,0.0,0.0005,0.001,0,0,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0002850608870356971,-0.0004637019429451003,17.99,0.0,0.0,-225.9,463.7,31.35,1.0,59.2,404.5,0.0
5470.0,1.5194444444444444,19.77312425205543,19.773,5.0,19.8,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,1,"extending: slope not robust (insufficient_samples, n=2)",warmup,Hysteresis,30.0,0.0,0.0,0.00028287951289112626,-0.0004636293485097559,17.99,0.0,0.0,-223.8,463.6,31.38,1.0,59.1,404.5,0.0
5530.0,1.5361111111111112,19.75622663961214,19.756,5.0,19.8,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,1,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00028071517772689067,-0.00046355722292267963,17.99,0.0,0.0,-221.7,463.6,31.41,1.0,59.0,404.5,0.0
5590.0,1.5527777777777778,19.739458300099432,19.739,5.0,19.7,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,1,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0002785677484396414,-0.0004634855625240887,17.99,0.0,0.0,-219.6,463.5,31.45,1.0,59.0,404.5,0.0
5650.0,1.5694444444444444,19.72281822375156,19.723,5.0,19.7,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,1,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00027643709296579607,-0.0004634143636827896,17.99,0.0,0.0,-217.5,463.4,31.48,1.0,58.9,404.5,0.0
5710.0,1.586111111111111,19.706305408690746,19.706,5.0,19.7,20.0,idle,heat,none,0.0,0.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0002743230802734095,-0.0004633436227959544,17.99,0.0,0.0,-215.5,463.3,31.51,1.0,58.8,404.5,0.0
5770.0,1.6027777777777779,19.71988017771493,19.72,5.0,19.7,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,skip: window start still in deadtime,warmup,Hysteresis,30.0,1000.0,0.001,0.000274843792288187,0.0005366068028741859,17.98,0.0,0.0,-216.0,463.4,31.48,1.0,58.9,404.5,1.0
5830.0,1.6194444444444445,19.763194606564465,19.763,5.0,19.8,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,1000.0,0.001,0.0002804569982118801,0.0005364381649895289,17.98,0.0,0.0,-221.4,463.6,31.4,1.0,59.1,404.5,1.0
5890.0,1.636111111111111,19.806173765973075,19.806,5.0,19.8,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=7)",warmup,Hysteresis,30.0,1000.0,0.001,0.00028602635688681057,0.000536270733112495,17.98,0.0,0.0,-226.8,463.7,31.32,1.0,59.2,404.5,1.0
5950.0,1.6527777777777777,19.848820274879138,19.849,5.0,19.8,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (insufficient_samples, n=2)",warmup,Hysteresis,30.0,1000.0,0.001,0.0002915522108344383,0.000536104497825197,17.98,0.0,0.0,-232.2,463.9,31.24,1.0,59.4,404.5,1.0
6010.0,1.6694444444444445,19.891136731762668,19.891,5.0,19.9,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=7)",warmup,Hysteresis,30.0,1000.0,0.001,0.0002970348999005496,0.0005359394497833175,17.98,0.0,0.0,-237.5,464.1,31.16,1.0,59.6,404.5,1.0
6070.0,1.6861111111111111,19.933125714805154,19.933,5.0,19.9,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=7)",warmup,Hysteresis,30.0,1000.0,0.001,0.00030247476127615936,0.0005357755797155344,17.98,0.0,0.0,-242.7,464.2,31.09,1.0,59.7,404.5,1.0
6130.0,1.7027777777777777,19.97478978204809,19.975,5.0,20.0,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,1000.0,0.001,0.0003078721295182445,0.0005356128784229495,17.98,0.0,0.0,-248.0,464.4,31.01,1.0,59.9,404.5,1.0
6190.0,1.7194444444444446,20.016131471550338,20.016,5.0,20.0,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (insufficient_samples, n=2)",warmup,Hysteresis,30.0,1000.0,0.001,0.00031322733657032577,0.0005354513367785246,17.98,0.0,0.0,-253.2,464.5,30.94,1.0,60.1,404.5,1.0
6250.0,1.7361111111111112,20.0571533015442,20.057,5.0,20.1,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,1000.0,0.001,0.00031854071178288016,0.0005352909457265179,17.98,0.0,0.0,-258.3,464.7,30.86,1.0,60.2,404.5,1.0
6310.0,1.7527777777777778,20.097857770590313,20.098,5.0,20.1,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,1000.0,0.001,0.00032381258193359775,0.0005351316962819291,17.98,0.0,0.0,-263.4,464.9,30.79,1.0,60.4,404.5,1.0
6370.0,1.7694444444444444,20.138247357731316,20.138,5.0,20.1,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,1000.0,0.001,0.000329043271247481,0.0005349735795299455,17.98,0.0,0.0,-268.5,465.0,30.72,1.0,60.6,404.5,1.0
6430.0,1.7861111111111112,20.178324522644317,20.178,5.0,20.2,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (insufficient_samples, n=2)",warmup,Hysteresis,30.0,1000.0,0.001,0.0003342331014167831,0.0005348165866253946,17.98,0.0,0.0,-273.5,465.2,30.65,1.0,60.7,404.5,1.0
6490.0,1.8027777777777778,20.218091705792162,20.218,5.0,20.2,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=7)",warmup,Hysteresis,30.0,1000.0,0.001,0.00033938239162079596,0.000534660708792199,17.98,0.0,0.0,-278.5,465.3,30.58,1.0,60.9,404.5,1.0
6550.0,1.8194444444444444,20.257551328573538,20.258,5.0,20.3,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=7)",warmup,Hysteresis,30.0,1000.0,0.001,0.0003444914585454763,0.0005345059373228377,17.98,0.0,0.0,-283.5,465.5,30.51,1.0,61.0,404.5,1.0
6610.0,1.836111111111111,20.296705793471908,20.297,5.0,20.3,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (insufficient_samples, n=2)",warmup,Hysteresis,30.0,1000.0,0.001,0.0003495606164029274,0.0005343522635778102,17.98,0.0,0.0,-288.4,465.6,30.44,1.0,61.2,404.5,1.0
6670.0,1.8527777777777779,20.335557484203257,20.336,5.0,20.3,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,1000.0,0.001,0.0003545901769507226,0.0005341996789851051,17.98,0.0,0.0,-293.2,465.8,30.37,1.0,61.3,404.5,1.0
6730.0,1.8694444444444445,20.3741087658627,20.374,5.0,20.4,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,1000.0,0.001,0.000359580449511079,0.0005340481750396723,17.98,0.0,0.0,-298.1,466.0,30.31,1.0,61.5,404.5,1.0
6790.0,1.886111111111111,20.41236198506994,20.412,5.0,20.4,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (insufficient_samples, n=2)",warmup,Hysteresis,30.0,1000.0,0.001,0.00036453174098988016,0.0005338977433029015,17.98,0.0,0.0,-302.9,466.1,30.24,1.0,61.6,404.5,1.0
6850.0,1.9027777777777777,20.450319470113595,20.45,5.0,20.4,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=7)",warmup,Hysteresis,30.0,1000.0,0.001,0.0003694443558955551,0.0005337483754021015,17.98,0.0,0.0,-307.6,466.3,30.18,1.0,61.8,404.5,1.0
6910.0,1.9194444444444445,20.487983531094393,20.488,5.0,20.5,20.0,heating,heat,none,1.0,100.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=7)",warmup,Hysteresis,30.0,1000.0,0.001,0.0003743185963578012,0.0005336000630299859,17.98,0.0,0.0,-312.4,466.4,30.11,1.0,62.0,404.4,1.0
6970.0,1.9361111111111111,20.485433792691946,20.485,5.0,20.5,20.0,idle,heat,none,0.0,0.0,0.0005,0.001263,0,2,"extending: slope not robust (insufficient_samples, n=0)",warmup,Hysteresis,30.0,0.0,0.0,0.00037524996934319786,-0.0004663874802609028,17.98,0.0,0.0,-313.3,466.4,30.12,1.0,61.9,404.4,0.0
7030.0,1.9527777777777777,20.463019013876902,20.463,5.0,20.5,20.0,idle,heat,none,0.0,0.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,0.0,0.0,0.00037236408575803406,-0.00046629550913413875,17.98,0.0,0.0,-310.5,466.3,30.16,1.0,61.9,404.4,0.0
7090.0,1.9694444444444446,20.440776605128562,20.441,5.0,20.4,20.0,idle,heat,none,0.0,0.0,0.0005,0.001263,0,2,"extending: slope not robust (low_amplitude, n=6)",warmup,Hysteresis,30.0,0.0,0.0,0.0003695007445681809,-0.0004662041581761867,17.98,0.0,0.0,-307.7,466.2,30.19,1.0,61.8,404.4,0.0
7150.0,1.9861111111111112,20.418705220019365,20.419,5.0,20.4,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,3,"extending: slope not robust (insufficient_samples, n=2)",warmup,Hysteresis,30.0,0.0,0.0,0.00036665976967926924,-0.00046611342254519484,17.98,0.0,0.0,-305.0,466.1,30.23,1.0,61.7,404.4,0.0
7210.0,2.0027777777777778,20.396803522639637,20.397,5.0,20.4,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,3,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.0003638409863725292,-0.00046602329743713426,17.98,0.0,0.0,-302.3,466.0,30.27,1.0,61.6,404.4,0.0
7270.0,2.0194444444444444,20.375070187515423,20.375,5.0,20.4,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,3,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00036104422129403896,-0.00046593377808550344,17.98,0.0,0.0,-299.5,465.9,30.3,1.0,61.5,404.4,0.0
7330.0,2.036111111111111,20.35350389952697,20.354,5.0,20.4,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,4,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00035826930244406717,-0.0004658448597610353,17.98,0.0,0.0,-296.9,465.8,30.34,1.0,61.4,404.4,0.0
7390.0,2.0527777777777776,20.332103353827847,20.332,5.0,20.3,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,4,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003555160591664915,-0.00046575653777140635,17.98,0.0,0.0,-294.2,465.8,30.38,1.0,61.3,404.4,0.0
7450.0,2.0694444444444446,20.310867255764677,20.311,5.0,20.3,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,4,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003527843221383042,-0.0004656688074609479,17.98,0.0,0.0,-291.5,465.7,30.41,1.0,61.2,404.4,0.0
7510.0,2.0861111111111112,20.289794320797537,20.29,5.0,20.3,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,5,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.0003500739233591979,-0.00046558166421036,17.98,0.0,0.0,-288.9,465.6,30.45,1.0,61.2,404.4,0.0
7570.0,2.102777777777778,20.268883274420933,20.269,5.0,20.3,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,5,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00034738469614123315,-0.00046549510343642724,17.98,0.0,0.0,-286.3,465.5,30.49,1.0,61.1,404.4,0.0
7630.0,2.1194444444444445,20.24813285208542,20.248,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,5,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.0003447164750985856,-0.0004654091205917369,17.98,0.0,0.0,-283.7,465.4,30.52,1.0,61.0,404.4,0.0
7690.0,2.136111111111111,20.22754179911984,20.228,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,6,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003420690961373765,-0.00046532371116439903,17.98,0.0,0.0,-281.2,465.3,30.56,1.0,60.9,404.4,0.0
7750.0,2.1527777777777777,20.207108870654135,20.207,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,6,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003394423964455777,-0.00046523887067776885,17.98,0.0,0.0,-278.6,465.2,30.59,1.0,60.8,404.4,0.0
7810.0,2.1694444444444443,20.186832831542798,20.187,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,6,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00033683621448300034,-0.00046515459469017255,17.98,0.0,0.0,-276.1,465.2,30.63,1.0,60.7,404.4,0.0
7870.0,2.186111111111111,20.166712456288913,20.167,5.0,20.2,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,7,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.0003342503899713602,-0.0004650708787946322,17.98,0.0,0.0,-273.6,465.1,30.66,1.0,60.7,404.4,0.0
7930.0,2.202777777777778,20.14674652896876,20.147,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,7,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.0003316847638844154,-0.0004649877186185968,17.98,0.0,0.0,-271.1,465.0,30.7,1.0,60.6,404.4,0.0
7990.0,2.2194444444444446,20.126933843157055,20.127,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001314,0,7,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.0003291391784381916,-0.00046490510982367153,17.98,0.0,0.0,-268.6,464.9,30.73,1.0,60.5,404.4,0.0
8050.0,2.236111111111111,20.10727320185275,20.107,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001306,0,8,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003266134770812757,-0.0004648230481053523,17.98,0.0,0.0,-266.2,464.8,30.77,1.0,60.4,404.4,0.0
8110.0,2.2527777777777778,20.087763417405387,20.088,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001306,0,8,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003241075044851845,-0.0004647415291927599,17.98,0.0,0.0,-263.8,464.7,30.8,1.0,60.4,404.4,0.0
8170.0,2.2694444444444444,20.068403311442104,20.068,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.0005,0.001306,0,8,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003216211065348178,-0.0004646605488483785,17.98,0.0,0.0,-261.3,464.7,30.84,1.0,60.3,404.4,0.0
8230.0,2.286111111111111,20.0491917147951,20.049,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.001306,0,9,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00031915413031897343,-0.0004645801028677938,17.98,0.0,0.0,-259.0,464.6,30.87,1.0,60.2,404.4,0.0
8290.0,2.3027777777777776,20.030127467429768,20.03,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.001306,0,9,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00031670642412094473,-0.00046450018707943545,17.98,0.0,0.0,-256.6,464.5,30.9,1.0,60.1,404.4,0.0
8350.0,2.3194444444444446,20.01120941837334,20.011,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.001306,0,9,"extending: slope not robust (low_amplitude, n=5)",warmup,Hysteresis,30.0,0.0,0.0,0.00031427783740919246,-0.00046442079734431975,17.98,0.0,0.0,-254.2,464.4,30.94,1.0,60.0,404.4,0.0
8410.0,2.3361111111111112,19.99243642564411,19.992,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,10,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00031186822082808404,-0.0004643419295557956,17.98,0.0,0.0,-251.9,464.3,30.97,1.0,60.0,404.4,0.0
8470.0,2.352777777777778,19.97380735618118,19.974,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,10,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003094774261887087,-0.0004642635796392917,17.98,0.0,0.0,-249.6,464.3,31.01,1.0,59.9,404.4,0.0
8530.0,2.3694444444444445,19.955321085774774,19.955,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.0005,0.00129,0,10,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.000307105306459761,-0.00046418574355206615,17.98,0.0,0.0,-247.3,464.2,31.04,1.0,59.8,404.4,0.0
8590.0,2.386111111111111,19.9369764989971,19.937,5.0,19.9,20.0,idle,heat,none,0.0,0.0,0.0005,0.001287,0,11,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.0003047517157584988,-0.00046410841728295745,17.98,0.0,0.0,-245.0,464.1,31.07,1.0,59.7,404.4,0.0
8650.0,2.4027777777777777,19.91877248913377,19.919,5.0,19.9,20.0,idle,heat,none,0.0,0.0,0.0005,0.001287,0,11,"extending: slope not robust (low_amplitude, n=4)",warmup,Hysteresis,30.0,0.0,0.0,0.00030241650934177634,-0.0004640315968521382,17.98,0.0,0.0,-242.7,464.0,31.1,1.0,59.7,404.4,0.0
